id,labels,kind,simpleName
CH.ifa.draw.standard.ChangeConnectionHandle.CH.ifa.draw.standard.ChangeConnectionHandle(CH.ifa.draw.framework.Figure),Constructor,ctor,CH.ifa.draw.standard.ChangeConnectionHandle(CH.ifa.draw.framework.Figure)
CH.ifa.draw.standard.StandardDrawingView.isFocusTraversable(),Operation,method,isFocusTraversable()
CH.ifa.draw.standard.CompositeFigure,Structure,abstract,CompositeFigure
CH.ifa.draw.standard.CompositeFigure.removeAll(),Operation,method,removeAll()
"CH.ifa.draw.util.PaletteIcon.CH.ifa.draw.util.PaletteIcon(java.awt.Dimension,java.awt.Image,java.awt.Image,java.awt.Image).normal",Variable,parameter,normal
CH.ifa.draw.framework.DrawingView.add(CH.ifa.draw.framework.Figure).figure,Variable,parameter,figure
"CH.ifa.draw.framework.ConnectionFigure.joinSegments(int,int).x",Variable,parameter,x
"CH.ifa.draw.standard.ConnectionTool.findConnector(int,int,CH.ifa.draw.framework.Figure).f",Variable,parameter,f
CH.ifa.draw.applet.DrawApplet.fgUntitled,Variable,field,fgUntitled
CH.ifa.draw.framework.Figure.addToContainer(CH.ifa.draw.framework.FigureChangeListener).c,Variable,parameter,c
CH.ifa.draw.samples.net.NetApp.createTools(java.awt.Panel).palette,Variable,parameter,palette
CH.ifa.draw.figures.AttributeFigure.write(CH.ifa.draw.util.StorableOutput).dw,Variable,parameter,dw
"CH.ifa.draw.standard.ConnectionTool.findConnectableFigure(int,int,CH.ifa.draw.framework.Drawing).y",Variable,parameter,y
"CH.ifa.draw.standard.WestHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorY",Variable,parameter,anchorY
"CH.ifa.draw.standard.AbstractTool.keyDown(java.awt.event.KeyEvent,int).evt",Variable,parameter,evt
CH.ifa.draw.applet.SleeperThread.fApplet,Variable,field,fApplet
"CH.ifa.draw.figures.PolyLineHandle.CH.ifa.draw.figures.PolyLineHandle(CH.ifa.draw.figures.PolyLineFigure,CH.ifa.draw.framework.Locator,int)",Constructor,ctor,"CH.ifa.draw.figures.PolyLineHandle(CH.ifa.draw.figures.PolyLineFigure,CH.ifa.draw.framework.Locator,int)"
CH.ifa.draw.framework.DrawingEditor,Structure,interface,DrawingEditor
CH.ifa.draw.standard.RelativeLocator.center(),Operation,method,center()
"CH.ifa.draw.standard.SouthWestHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Operation,method,"invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)"
"CH.ifa.draw.standard.ChopBoxConnector.chop(CH.ifa.draw.framework.Figure,java.awt.Point).from",Variable,parameter,from
"CH.ifa.draw.contrib.PolygonHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).y",Variable,parameter,y
"CH.ifa.draw.samples.javadraw.URLTool.mouseUp(java.awt.event.MouseEvent,int,int)",Operation,method,"mouseUp(java.awt.event.MouseEvent,int,int)"
CH.ifa.draw.contrib.TriangleFigure.connectionInsets(),Operation,method,connectionInsets()
CH.ifa.draw.figures.PolyLineFigure.ARROW_TIP_BOTH,Variable,field,ARROW_TIP_BOTH
CH.ifa.draw.standard.StandardDrawingView.paint(java.awt.Graphics).g,Variable,parameter,g
CH.ifa.draw.figures.AttributeFigure.drawFrame(java.awt.Graphics),Operation,method,drawFrame(java.awt.Graphics)
CH.ifa.draw.standard.AbstractLocator.read(CH.ifa.draw.util.StorableInput).dr,Variable,parameter,dr
CH.ifa.draw.standard.StandardDrawing.removeDrawingChangeListener(CH.ifa.draw.framework.DrawingChangeListener).listener,Variable,parameter,listener
CH.ifa.draw.standard.NorthWestHandle.CH.ifa.draw.standard.NorthWestHandle(CH.ifa.draw.framework.Figure).owner,Variable,parameter,owner
CH.ifa.draw.util.Geom.east(java.awt.Rectangle).r,Variable,parameter,r
CH.ifa.draw.util.StorableOutput.space(),Operation,method,space()
"CH.ifa.draw.samples.javadraw.AnimationDecorator.velocity(int,int).yVelocity",Variable,parameter,yVelocity
CH.ifa.draw.framework.FigureEnumeration,Structure,interface,FigureEnumeration
CH.ifa.draw.util.Iconkit.loadImageResource(java.lang.String).resourcename,Variable,parameter,resourcename
CH.ifa.draw.figures.PolyLineFigure.decorate(java.awt.Graphics).g,Variable,parameter,g
CH.ifa.draw.figures.BorderDecorator.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent).e,Variable,parameter,e
CH.ifa.draw.framework.Figure.draw(java.awt.Graphics),Operation,method,draw(java.awt.Graphics)
CH.ifa.draw.standard.AbstractFigure.getAttribute(java.lang.String),Operation,method,getAttribute(java.lang.String)
boolean,Primitive,,boolean
CH.ifa.draw.framework.DrawingView.setCursor(java.awt.Cursor).c,Variable,parameter,c
CH.ifa.draw.standard.StandardDrawingView.removeForeground(CH.ifa.draw.framework.Painter).painter,Variable,parameter,painter
CH.ifa.draw.standard.AlignCommand.RIGHTS,Variable,field,RIGHTS
CH.ifa.draw.standard.StandardDrawing.removeDrawingChangeListener(CH.ifa.draw.framework.DrawingChangeListener),Operation,method,removeDrawingChangeListener(CH.ifa.draw.framework.DrawingChangeListener)
CH.ifa.draw.standard.LocatorConnector.locate(CH.ifa.draw.framework.ConnectionFigure).connection,Variable,parameter,connection
CH.ifa.draw.util.StorableOutput.writeColor(java.awt.Color),Operation,method,writeColor(java.awt.Color)
CH.ifa.draw.samples.javadraw.BouncingDrawing.serialVersionUID,Variable,field,serialVersionUID
"CH.ifa.draw.framework.Figure.moveBy(int,int)",Operation,method,"moveBy(int,int)"
CH.ifa.draw.contrib.PolygonFigure.pointCount(),Operation,method,pointCount()
CH.ifa.draw.standard.ReverseFigureEnumerator.CH.ifa.draw.standard.ReverseFigureEnumerator(java.util.Vector).v,Variable,parameter,v
"CH.ifa.draw.contrib.PolygonFigure.distanceFromLine(int,int,int,int,int,int).xa",Variable,parameter,xa
"CH.ifa.draw.standard.ConnectionHandle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
"CH.ifa.draw.standard.CreationTool.mouseDrag(java.awt.event.MouseEvent,int,int).e",Variable,parameter,e
CH.ifa.draw.samples.javadraw.JavaDrawApp.createMenus(java.awt.MenuBar).mb,Variable,parameter,mb
CH.ifa.draw.standard.GridConstrainer,Structure,class,GridConstrainer
CH.ifa.draw.applet.DrawApplet.fDrawing,Variable,field,fDrawing
CH.ifa.draw.figures.LineDecoration,Structure,interface,LineDecoration
"CH.ifa.draw.figures.ConnectedTextTool.mouseDown(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
CH.ifa.draw.figures.PolyLineFigure.handles(),Operation,method,handles()
"CH.ifa.draw.figures.ArrowTip.draw(java.awt.Graphics,int,int,int,int).g",Variable,parameter,g
CH.ifa.draw.contrib.PolygonTool,Structure,class,PolygonTool
CH.ifa.draw.standard.BufferedUpdateStrategy.CH.ifa.draw.standard.BufferedUpdateStrategy(),Constructor,ctor,CH.ifa.draw.standard.BufferedUpdateStrategy()
CH.ifa.draw.figures.ConnectedTextTool.activate(),Operation,method,activate()
"CH.ifa.draw.framework.DrawingView.createImage(int,int).height",Variable,parameter,height
CH.ifa.draw.util.Geom.SOUTH,Variable,field,SOUTH
CH.ifa.draw.standard.StandardDrawingView.addForeground(CH.ifa.draw.framework.Painter).painter,Variable,parameter,painter
CH.ifa.draw.standard.RelativeLocator.locate(CH.ifa.draw.framework.Figure).owner,Variable,parameter,owner
CH.ifa.draw.contrib.DiamondFigure.polygon(),Operation,method,polygon()
CH.ifa.draw.util.StorableOutput.writeBoolean(boolean).b,Variable,parameter,b
CH.ifa.draw.util.StorableOutput.fStream,Variable,field,fStream
CH.ifa.draw.standard.WestHandle.CH.ifa.draw.standard.WestHandle(CH.ifa.draw.framework.Figure).owner,Variable,parameter,owner
"CH.ifa.draw.figures.LineConnection.setPointAt(java.awt.Point,int)",Operation,method,"setPointAt(java.awt.Point,int)"
"CH.ifa.draw.contrib.PolygonFigure.containsPoint(int,int)",Operation,method,"containsPoint(int,int)"
"CH.ifa.draw.figures.ElbowHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorY",Variable,parameter,anchorY
"CH.ifa.draw.samples.javadraw.BouncingDrawing.replace(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure).figure",Variable,parameter,figure
CH.ifa.draw.framework.DrawingView.unfreezeView(),Operation,method,unfreezeView()
"CH.ifa.draw.standard.CompositeFigure.replace(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)",Operation,method,"replace(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)"
CH.ifa.draw.samples.javadraw.BouncingDrawing.remove(CH.ifa.draw.framework.Figure),Operation,method,remove(CH.ifa.draw.framework.Figure)
long,Primitive,,long
"CH.ifa.draw.samples.javadraw.MySelectionTool.mouseDown(java.awt.event.MouseEvent,int,int).y",Variable,parameter,y
CH.ifa.draw.util.PaletteButton.name(),Operation,method,name()
"CH.ifa.draw.standard.AbstractHandle.invokeStart(int,int,CH.ifa.draw.framework.Drawing)",Operation,method,"invokeStart(int,int,CH.ifa.draw.framework.Drawing)"
CH.ifa.draw.standard.DeleteCommand,Structure,class,DeleteCommand
"CH.ifa.draw.figures.RoundRectangleFigure.basicMoveBy(int,int)",Operation,method,"basicMoveBy(int,int)"
CH.ifa.draw.standard.AbstractFigure.connectionInsets(),Operation,method,connectionInsets()
CH.ifa.draw.figures.LineConnection.figureRequestUpdate(CH.ifa.draw.framework.FigureChangeEvent),Operation,method,figureRequestUpdate(CH.ifa.draw.framework.FigureChangeEvent)
"CH.ifa.draw.standard.ToggleGridCommand.CH.ifa.draw.standard.ToggleGridCommand(java.lang.String,CH.ifa.draw.framework.DrawingView,java.awt.Point)",Constructor,ctor,"CH.ifa.draw.standard.ToggleGridCommand(java.lang.String,CH.ifa.draw.framework.DrawingView,java.awt.Point)"
"CH.ifa.draw.framework.ConnectionFigure.setPointAt(java.awt.Point,int)",Operation,method,"setPointAt(java.awt.Point,int)"
CH.ifa.draw.framework.Figure.displayBox(java.awt.Rectangle).r,Variable,parameter,r
"CH.ifa.draw.figures.LineFigure.basicDisplayBox(java.awt.Point,java.awt.Point).origin",Variable,parameter,origin
CH.ifa.draw.figures.TextFigure.displayBox(),Operation,method,displayBox()
"CH.ifa.draw.standard.DragTracker.mouseDown(java.awt.event.MouseEvent,int,int)",Operation,method,"mouseDown(java.awt.event.MouseEvent,int,int)"
"CH.ifa.draw.standard.AbstractTool.mouseDrag(java.awt.event.MouseEvent,int,int).e",Variable,parameter,e
CH.ifa.draw.standard.AlignCommand.execute(),Operation,method,execute()
CH.ifa.draw.util.PaletteIcon.selected(),Operation,method,selected()
CH.ifa.draw.standard.ChangeConnectionStartHandle.CH.ifa.draw.standard.ChangeConnectionStartHandle(CH.ifa.draw.framework.Figure).owner,Variable,parameter,owner
CH.ifa.draw.figures.EllipseFigure.write(CH.ifa.draw.util.StorableOutput),Operation,method,write(CH.ifa.draw.util.StorableOutput)
CH.ifa.draw.figures.AttributeFigure.drawBackground(java.awt.Graphics),Operation,method,drawBackground(java.awt.Graphics)
CH.ifa.draw.standard.CompositeFigure.figureRemoved(CH.ifa.draw.framework.FigureChangeEvent).e,Variable,parameter,e
CH.ifa.draw.util.Iconkit.ID,Variable,field,ID
CH.ifa.draw.figures.ElbowHandle.draw(java.awt.Graphics),Operation,method,draw(java.awt.Graphics)
CH.ifa.draw.framework.Locator.locate(CH.ifa.draw.framework.Figure),Operation,method,locate(CH.ifa.draw.framework.Figure)
CH.ifa.draw.application.DrawApplication.createDrawing(),Operation,method,createDrawing()
CH.ifa.draw.standard.StandardDrawingView.add(CH.ifa.draw.framework.Figure),Operation,method,add(CH.ifa.draw.framework.Figure)
CH.ifa.draw.standard.DecoratorFigure.connectedTextLocator(CH.ifa.draw.framework.Figure),Operation,method,connectedTextLocator(CH.ifa.draw.framework.Figure)
CH.ifa.draw.applet.DrawApplet.readDrawing(java.lang.String),Operation,method,readDrawing(java.lang.String)
CH.ifa.draw.framework.DrawingView.getBackground(),Operation,method,getBackground()
"CH.ifa.draw.standard.SouthEastHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
"CH.ifa.draw.contrib.PolygonTool.mouseMove(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
CH.ifa.draw.samples.pert.PertFigure.fPostTasks,Variable,field,fPostTasks
"CH.ifa.draw.framework.Figure.findFigureInside(int,int).x",Variable,parameter,x
"CH.ifa.draw.samples.pert.PertDependency.canConnect(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure).end",Variable,parameter,end
"CH.ifa.draw.figures.LineDecoration.draw(java.awt.Graphics,int,int,int,int).x2",Variable,parameter,x2
CH.ifa.draw.framework.DrawingEditor.showStatus(java.lang.String),Operation,method,showStatus(java.lang.String)
"CH.ifa.draw.figures.LineFigure.endPoint(int,int).x",Variable,parameter,x
CH.ifa.draw.framework.Drawing.orphan(CH.ifa.draw.framework.Figure).figure,Variable,parameter,figure
"CH.ifa.draw.framework.Figure.displayBox(java.awt.Point,java.awt.Point).origin",Variable,parameter,origin
CH.ifa.draw.util.Iconkit.registerImage(java.lang.String),Operation,method,registerImage(java.lang.String)
CH.ifa.draw.framework.Figure.release(),Operation,method,release()
"CH.ifa.draw.standard.OffsetLocator.CH.ifa.draw.standard.OffsetLocator(CH.ifa.draw.framework.Locator,int,int).offsetX",Variable,parameter,offsetX
CH.ifa.draw.application.DrawApplication.promptSaveAs(),Operation,method,promptSaveAs()
"CH.ifa.draw.standard.ConnectionTool.findConnectionStart(int,int,CH.ifa.draw.framework.Drawing).drawing",Variable,parameter,drawing
CH.ifa.draw.standard.OffsetLocator.write(CH.ifa.draw.util.StorableOutput),Operation,method,write(CH.ifa.draw.util.StorableOutput)
CH.ifa.draw.util.PaletteButton.CH.ifa.draw.util.PaletteButton(CH.ifa.draw.util.PaletteListener),Constructor,ctor,CH.ifa.draw.util.PaletteButton(CH.ifa.draw.util.PaletteListener)
"CH.ifa.draw.framework.Tool.mouseMove(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
CH.ifa.draw.framework.ConnectionFigure.connectEnd(CH.ifa.draw.framework.Connector),Operation,method,connectEnd(CH.ifa.draw.framework.Connector)
"CH.ifa.draw.figures.AttributeFigure.setAttribute(java.lang.String,java.lang.Object).value",Variable,parameter,value
CH.ifa.draw.figures.RoundRectangleFigure.drawFrame(java.awt.Graphics).g,Variable,parameter,g
"CH.ifa.draw.samples.javadraw.PatternPainter.drawPattern(java.awt.Graphics,java.awt.Image,CH.ifa.draw.framework.DrawingView)",Operation,method,"drawPattern(java.awt.Graphics,java.awt.Image,CH.ifa.draw.framework.DrawingView)"
"CH.ifa.draw.contrib.PolygonFigure.chop(java.awt.Polygon,java.awt.Point).p",Variable,parameter,p
CH.ifa.draw.figures.AttributeFigure.draw(java.awt.Graphics),Operation,method,draw(java.awt.Graphics)
CH.ifa.draw.framework.Drawing,Structure,interface,Drawing
"CH.ifa.draw.contrib.PolygonFigure.scaleRotate(java.awt.Point,java.awt.Polygon,java.awt.Point).originalPolygon",Variable,parameter,originalPolygon
CH.ifa.draw.application.DrawApplication.getSavePath(java.lang.String).title,Variable,parameter,title
CH.ifa.draw.framework.Handle.HANDLESIZE,Variable,field,HANDLESIZE
"CH.ifa.draw.contrib.TriangleRotationHandle.invokeEnd(int,int,CH.ifa.draw.framework.Drawing).dy",Variable,parameter,dy
CH.ifa.draw.standard.DecoratorFigure.readObject(java.io.ObjectInputStream).s,Variable,parameter,s
CH.ifa.draw.application.DrawApplication.createAttributesMenu(),Operation,method,createAttributesMenu()
"CH.ifa.draw.framework.Figure.connectorAt(int,int).y",Variable,parameter,y
CH.ifa.draw.samples.javadraw.JavaDrawViewer.fIconkit,Variable,field,fIconkit
CH.ifa.draw.standard.BufferedUpdateStrategy.serialVersionUID,Variable,field,serialVersionUID
CH.ifa.draw.samples.pert.PertApplet.createTools(java.awt.Panel).palette,Variable,parameter,palette
"CH.ifa.draw.figures.EllipseFigure.basicDisplayBox(java.awt.Point,java.awt.Point).origin",Variable,parameter,origin
CH.ifa.draw.figures.FontSizeHandle.fFont,Variable,field,fFont
CH.ifa.draw.framework.Connector.owner(),Operation,method,owner()
CH.ifa.draw.framework.Drawing.bringToFront(CH.ifa.draw.framework.Figure).figure,Variable,parameter,figure
"CH.ifa.draw.framework.Handle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorY",Variable,parameter,anchorY
CH.ifa.draw.util.StorableOutput.close(),Operation,method,close()
CH.ifa.draw.standard.TextHolder.connect(CH.ifa.draw.framework.Figure),Operation,method,connect(CH.ifa.draw.framework.Figure)
CH.ifa.draw.contrib.PolygonFigure.center(),Operation,method,center()
"CH.ifa.draw.figures.ArrowTip.draw(java.awt.Graphics,int,int,int,int).x2",Variable,parameter,x2
"CH.ifa.draw.util.Filler.CH.ifa.draw.util.Filler(int,int,java.awt.Color).background",Variable,parameter,background
CH.ifa.draw.figures.PolyLineConnector.CH.ifa.draw.figures.PolyLineConnector(),Constructor,ctor,CH.ifa.draw.figures.PolyLineConnector()
"CH.ifa.draw.standard.LocatorConnector.CH.ifa.draw.standard.LocatorConnector(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator)",Constructor,ctor,"CH.ifa.draw.standard.LocatorConnector(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator)"
CH.ifa.draw.util.PaletteButton.mouseEntered(java.awt.event.MouseEvent).e,Variable,parameter,e
"CH.ifa.draw.figures.ElbowHandle.CH.ifa.draw.figures.ElbowHandle(CH.ifa.draw.figures.LineConnection,int).segment",Variable,parameter,segment
CH.ifa.draw.standard.AbstractConnector.owner(),Operation,method,owner()
"CH.ifa.draw.framework.Drawing.findFigureInside(int,int)",Operation,method,"findFigureInside(int,int)"
"CH.ifa.draw.standard.BufferedUpdateStrategy.draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
CH.ifa.draw.samples.pert.PertFigure.hasCycle(CH.ifa.draw.framework.Figure).start,Variable,parameter,start
CH.ifa.draw.figures.PolyLineFigure.setStartDecoration(CH.ifa.draw.figures.LineDecoration).l,Variable,parameter,l
CH.ifa.draw.standard.NullHandle.draw(java.awt.Graphics).g,Variable,parameter,g
CH.ifa.draw.standard.RelativeLocator.northEast(),Operation,method,northEast()
"CH.ifa.draw.util.Geom.length(int,int,int,int)",Operation,method,"length(int,int,int,int)"
CH.ifa.draw.standard.ChangeConnectionHandle.connect(CH.ifa.draw.framework.Connector).c,Variable,parameter,c
CH.ifa.draw.samples.javadraw.Animator,Structure,class,Animator
"CH.ifa.draw.figures.TextTool.mouseDown(java.awt.event.MouseEvent,int,int).e",Variable,parameter,e
CH.ifa.draw.figures.ElbowHandle.constrainY(int),Operation,method,constrainY(int)
"CH.ifa.draw.standard.ActionTool.mouseDown(java.awt.event.MouseEvent,int,int)",Operation,method,"mouseDown(java.awt.event.MouseEvent,int,int)"
"CH.ifa.draw.figures.PolyLineHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).y",Variable,parameter,y
"CH.ifa.draw.figures.EllipseFigure.basicMoveBy(int,int).y",Variable,parameter,y
CH.ifa.draw.samples.javadraw.FollowURLTool,Structure,class,FollowURLTool
CH.ifa.draw.util.Iconkit.loadRegisteredImages(java.awt.Component).component,Variable,parameter,component
"CH.ifa.draw.standard.BoxHandleKit.addHandles(CH.ifa.draw.framework.Figure,java.util.Vector)",Operation,method,"addHandles(CH.ifa.draw.framework.Figure,java.util.Vector)"
CH.ifa.draw.figures.LineFigure.serialVersionUID,Variable,field,serialVersionUID
"CH.ifa.draw.standard.ConnectionHandle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView).x",Variable,parameter,x
